country_code,country,source1,source2,year,exports
DEN,Denmark,2.0,2.0,1940,
DEN,Denmark,2.0,2.0,1941,
DEN,Denmark,2.0,2.0,1942,
DEN,Denmark,2.0,2.0,1943,
DEN,Denmark,2.0,2.0,1944,
DEN,Denmark,2.0,2.0,1945,
DEN,Denmark,2.0,2.0,1946,
DEN,Denmark,2.0,2.0,1947,
DEN,Denmark,2.0,2.0,1948,
DEN,Denmark,2.0,2.0,1949,
DEN,Denmark,2.0,2.0,1950,
DEN,Denmark,2.0,2.0,1951,
DEN,Denmark,2.0,2.0,1952,
DEN,Denmark,2.0,2.0,1953,
DEN,Denmark,2.0,2.0,1954,
DEN,Denmark,2.0,2.0,1955,
DEN,Denmark,2.0,2.0,1956,
DEN,Denmark,2.0,2.0,1957,
DEN,Denmark,2.0,2.0,1958,
DEN,Denmark,2.0,2.0,1959,
DEN,Denmark,2.0,2.0,1960,1482.3
DEN,Denmark,2.0,2.0,1961,1534.6
DEN,Denmark,2.0,2.0,1962,1655.3
DEN,Denmark,2.0,2.0,1963,1899.9
DEN,Denmark,2.0,2.0,1964,2112.7
DEN,Denmark,2.0,2.0,1965,2315.0
DEN,Denmark,2.0,2.0,1966,2450.2
DEN,Denmark,2.0,2.0,1967,2530.0
DEN,Denmark,2.0,2.0,1968,2631.4
DEN,Denmark,2.0,2.0,1969,3014.23
DEN,Denmark,2.0,2.0,1970,3350.74
DEN,Denmark,2.0,2.0,1971,3681.1
DEN,Denmark,2.0,2.0,1972,4407.22
DEN,Denmark,2.0,2.0,1973,6250.34
DEN,Denmark,2.0,2.0,1974,7715.62
DEN,Denmark,2.0,2.0,1975,8713.45
DEN,Denmark,2.0,2.0,1976,9111.98
DEN,Denmark,2.0,2.0,1977,10064.2
DEN,Denmark,2.0,2.0,1978,11885.98
DEN,Denmark,2.0,2.0,1979,14694.22
DEN,Denmark,2.0,2.0,1980,16974.46
DEN,Denmark,2.0,2.0,1981,16085.89
DEN,Denmark,2.0,2.0,1982,15396.82
DEN,Denmark,2.0,2.0,1983,16051.92
DEN,Denmark,2.0,2.0,1984,15929.38
DEN,Denmark,2.0,2.0,1985,17069.82
DEN,Denmark,2.0,2.0,1986,21158.48
DEN,Denmark,2.0,2.0,1987,25588.56
DEN,Denmark,2.0,2.0,1988,27436.7119913615
DEN,Denmark,2.0,2.0,1989,27748.701528665497
DEN,Denmark,2.0,2.0,1990,34037.229243491805
DEN,Denmark,2.0,2.0,1991,35093.657280307
DEN,Denmark,2.0,2.0,1992,41138.7616830109
DEN,Denmark,2.0,2.0,1993,35916.5932952023
DEN,Denmark,2.0,2.0,1994,39822.7109809446
DEN,Denmark,2.0,2.0,1995,47494.8815084101
DEN,Denmark,2.0,2.0,1996,47119.1896534925
DEN,Denmark,2.0,2.0,1997,48775.1973130275
DEN,Denmark,2.0,2.0,1998,47909.9649893943
DEN,Denmark,2.0,2.0,1999,49355.429000000004
DEN,Denmark,2.0,2.0,2000,50761.424317932004
DEN,Denmark,2.0,2.0,2001,51003.510256140704
DEN,Denmark,2.0,2.0,2002,56025.3595839495
DEN,Denmark,2.0,2.0,2003,65833.5466947865
DEN,Denmark,2.0,2.0,2004,76020.37926531599
DEN,Denmark,2.0,2.0,2005,84972.3301
DEN,Denmark,2.0,2.0,2006,92611.0753
DEN,Denmark,2.0,2.0,2007,103139.6888
DEN,Denmark,2.0,2.0,2008,117120.0513
DEN,Denmark,2.0,2.0,2009,94041.7218
DEN,Denmark,2.0,2.0,2010,93787.3777
DEN,Denmark,2.0,2.0,2011,107732.117
DEN,Denmark,2.0,2.0,2012,103344.6393
DEN,Denmark,2.0,2.0,2013,107494.3642
DEN,Denmark,2.0,2.0,2014,108015.9759
FRN,France,1.0,1.0,1870,562.650573730469
FRN,France,1.0,1.0,1871,543.100158691406
FRN,France,1.0,1.0,1872,711.1531372070309
FRN,France,1.0,1.0,1873,930.7000122070309
FRN,France,1.0,1.0,1874,714.3099975585941
FRN,France,1.0,1.0,1875,927.75
FRN,France,1.0,1.0,1876,690.0900268554691
FRN,France,1.0,1.0,1877,663.200012207031
FRN,France,1.0,1.0,1878,613.679992675781
FRN,France,1.0,1.0,1879,623.6400146484381
FRN,France,1.0,1.0,1880,669.299987792969
FRN,France,1.0,1.0,1881,687.359985351562
FRN,France,1.0,1.0,1882,689.849975585938
FRN,France,1.0,1.0,1883,666.210021972656
FRN,France,1.0,1.0,1884,623.969970703125
FRN,France,1.0,1.0,1885,596.169982910156
FRN,France,1.0,1.0,1886,626.011535644531
FRN,France,1.0,1.0,1887,615.939270019531
FRN,France,1.0,1.0,1888,620.84130859375
FRN,France,1.0,1.0,1889,709.5785522460941
FRN,France,1.0,1.0,1890,714.8571166992191
FRN,France,1.0,1.0,1891,678.707214355469
FRN,France,1.0,1.0,1892,661.759094238281
FRN,France,1.0,1.0,1893,625.918762207031
FRN,France,1.0,1.0,1894,593.0635986328119
FRN,France,1.0,1.0,1895,653.100769042969
FRN,France,1.0,1.0,1896,657.833679199219
FRN,France,1.0,1.0,1897,690.5950317382809
FRN,France,1.0,1.0,1898,670.038146972656
FRN,France,1.0,1.0,1899,794.072631835938
FRN,France,1.0,1.0,1900,774.0112915039059
FRN,France,1.0,1.0,1901,764.380981445312
FRN,France,1.0,1.0,1902,813.0018920898441
FRN,France,1.0,1.0,1903,809.90478515625
FRN,France,1.0,1.0,1904,854.318603515625
FRN,France,1.0,1.0,1905,1220.93017578125
FRN,France,1.0,1.0,1906,1024.31909179688
FRN,France,1.0,1.0,1907,1084.49609375
FRN,France,1.0,1.0,1908,986.5234375
FRN,France,1.0,1.0,1909,1110.29125976562
FRN,France,1.0,1.0,1910,1133.45458984375
FRN,France,1.0,1.0,1911,1173.166015625
FRN,France,1.0,1.0,1912,1300.96899414062
FRN,France,1.0,1.0,1913,1327.16052246094
FRN,France,1.0,1.0,1914,955.642822265625
FRN,France,1.0,1.0,1915,706.94921875
FRN,France,1.0,1.0,1916,1055.71594238281
FRN,France,1.0,1.0,1917,1043.19921875
FRN,France,1.0,1.0,1918,840.989990234375
FRN,France,1.0,1.0,1919,1625.3933105468802
FRN,France,1.0,1.0,1920,1893.6994628906198
FRN,France,1.0,1.0,1921,1474.16687011719
FRN,France,1.0,1.0,1922,1753.3830566406198
FRN,France,1.0,1.0,1923,1877.09802246094
FRN,France,1.0,1.0,1924,2218.73681640625
FRN,France,1.0,1.0,1925,2164.27514648438
FRN,France,1.0,1.0,1926,1921.10388183594
FRN,France,1.0,1.0,1927,2165.908203125
FRN,France,1.0,1.0,1928,2042.9736328125
FRN,France,1.0,1.0,1929,1963.46337890625
FRN,France,1.0,1.0,1930,1681.05810546875
FRN,France,1.0,1.0,1931,1193.10070800781
FRN,France,1.0,1.0,1932,773.9287109375
FRN,France,1.0,1.0,1933,929.4627075195309
FRN,France,1.0,1.0,1934,1172.56787109375
FRN,France,1.0,1.0,1935,1022.90576171875
FRN,France,1.0,1.0,1936,947.17529296875
FRN,France,1.0,1.0,1937,968.562866210938
FRN,France,1.0,1.0,1938,880.4144897460941
FRN,France,1.0,1.0,1939,810.9323120117191
FRN,France,1.0,1.0,1940,399.703521728516
FRN,France,1.0,1.0,1941,359.794769287109
FRN,France,1.0,1.0,1942,677.309020996094
FRN,France,1.0,1.0,1943,
FRN,France,1.0,1.0,1944,570.428161621094
FRN,France,1.0,1.0,1945,254.281890869141
FRN,France,1.0,1.0,1946,2263.22485351562
FRN,France,1.0,1.0,1947,4982.00244140625
FRN,France,1.0,1.0,1948,1780.0
FRN,France,1.0,1.0,1949,2370.0
FRN,France,1.0,1.0,1950,2720.0
FRN,France,1.0,1.0,1951,3530.0
FRN,France,1.0,1.0,1952,3210.0
FRN,France,1.0,1.0,1953,3260.0
FRN,France,1.0,1.0,1954,3630.0
FRN,France,1.0,1.0,1955,4450.0
FRN,France,1.0,1.0,1956,4230.0
FRN,France,1.0,1.0,1957,4730.0
FRN,France,1.0,1.0,1958,4780.0
FRN,France,1.0,1.0,1959,5350.0
FRN,France,1.0,1.0,1960,
FRN,France,1.0,1.0,1961,
FRN,France,1.0,1.0,1962,
FRN,France,1.0,1.0,1963,
FRN,France,1.0,1.0,1964,
FRN,France,1.0,1.0,1965,
FRN,France,1.0,1.0,1966,
FRN,France,1.0,1.0,1967,
FRN,France,1.0,1.0,1968,
FRN,France,1.0,1.0,1969,
FRN,France,1.0,1.0,1970,
FRN,France,1.0,1.0,1971,
FRN,France,1.0,1.0,1972,
FRN,France,1.0,1.0,1973,
FRN,France,1.0,1.0,1974,
FRN,France,1.0,1.0,1975,
FRN,France,1.0,1.0,1976,
FRN,France,1.0,1.0,1977,
FRN,France,1.0,1.0,1978,
FRN,France,1.0,1.0,1979,
FRN,France,1.0,1.0,1980,
FRN,France,1.0,1.0,1981,
FRN,France,1.0,1.0,1982,
FRN,France,1.0,1.0,1983,
FRN,France,1.0,1.0,1984,
FRN,France,1.0,1.0,1985,
FRN,France,1.0,1.0,1986,
FRN,France,1.0,1.0,1987,
FRN,France,1.0,1.0,1988,
FRN,France,1.0,1.0,1989,
FRN,France,1.0,1.0,1990,
FRN,France,1.0,1.0,1991,
FRN,France,1.0,1.0,1992,
FRN,France,1.0,1.0,1993,
FRN,France,1.0,1.0,1994,
FRN,France,1.0,1.0,1995,
FRN,France,1.0,1.0,1996,
FRN,France,1.0,1.0,1997,
FRN,France,1.0,1.0,1998,
FRN,France,1.0,1.0,1999,
FRN,France,1.0,1.0,2000,
FRN,France,1.0,1.0,2001,
FRN,France,1.0,1.0,2002,
FRN,France,1.0,1.0,2003,
FRN,France,1.0,1.0,2004,
FRN,France,1.0,1.0,2005,
FRN,France,1.0,1.0,2006,
FRN,France,1.0,1.0,2007,
FRN,France,1.0,1.0,2008,
FRN,France,1.0,1.0,2009,
FRN,France,1.0,1.0,2010,
FRN,France,1.0,1.0,2011,
FRN,France,1.0,1.0,2012,
FRN,France,1.0,1.0,2013,
FRN,France,1.0,1.0,2014,
FRN,France,2.0,2.0,1870,
FRN,France,2.0,2.0,1871,
FRN,France,2.0,2.0,1872,
FRN,France,2.0,2.0,1873,
FRN,France,2.0,2.0,1874,
FRN,France,2.0,2.0,1875,
FRN,France,2.0,2.0,1876,
FRN,France,2.0,2.0,1877,
FRN,France,2.0,2.0,1878,
FRN,France,2.0,2.0,1879,
FRN,France,2.0,2.0,1880,
FRN,France,2.0,2.0,1881,
FRN,France,2.0,2.0,1882,
FRN,France,2.0,2.0,1883,
FRN,France,2.0,2.0,1884,
FRN,France,2.0,2.0,1885,
FRN,France,2.0,2.0,1886,
FRN,France,2.0,2.0,1887,
FRN,France,2.0,2.0,1888,
FRN,France,2.0,2.0,1889,
FRN,France,2.0,2.0,1890,
FRN,France,2.0,2.0,1891,
FRN,France,2.0,2.0,1892,
FRN,France,2.0,2.0,1893,
FRN,France,2.0,2.0,1894,
FRN,France,2.0,2.0,1895,
FRN,France,2.0,2.0,1896,
FRN,France,2.0,2.0,1897,
FRN,France,2.0,2.0,1898,
FRN,France,2.0,2.0,1899,
FRN,France,2.0,2.0,1900,
FRN,France,2.0,2.0,1901,
FRN,France,2.0,2.0,1902,
FRN,France,2.0,2.0,1903,
FRN,France,2.0,2.0,1904,
FRN,France,2.0,2.0,1905,
FRN,France,2.0,2.0,1906,
FRN,France,2.0,2.0,1907,
FRN,France,2.0,2.0,1908,
FRN,France,2.0,2.0,1909,
FRN,France,2.0,2.0,1910,
FRN,France,2.0,2.0,1911,
FRN,France,2.0,2.0,1912,
FRN,France,2.0,2.0,1913,
FRN,France,2.0,2.0,1914,
FRN,France,2.0,2.0,1915,
FRN,France,2.0,2.0,1916,
FRN,France,2.0,2.0,1917,
FRN,France,2.0,2.0,1918,
FRN,France,2.0,2.0,1919,
FRN,France,2.0,2.0,1920,
FRN,France,2.0,2.0,1921,
FRN,France,2.0,2.0,1922,
FRN,France,2.0,2.0,1923,
FRN,France,2.0,2.0,1924,
FRN,France,2.0,2.0,1925,
FRN,France,2.0,2.0,1926,
FRN,France,2.0,2.0,1927,
FRN,France,2.0,2.0,1928,
FRN,France,2.0,2.0,1929,
FRN,France,2.0,2.0,1930,
FRN,France,2.0,2.0,1931,
FRN,France,2.0,2.0,1932,
FRN,France,2.0,2.0,1933,
FRN,France,2.0,2.0,1934,
FRN,France,2.0,2.0,1935,
FRN,France,2.0,2.0,1936,
FRN,France,2.0,2.0,1937,
FRN,France,2.0,2.0,1938,
FRN,France,2.0,2.0,1939,
FRN,France,2.0,2.0,1940,
FRN,France,2.0,2.0,1941,
FRN,France,2.0,2.0,1942,
FRN,France,2.0,2.0,1943,
FRN,France,2.0,2.0,1944,
FRN,France,2.0,2.0,1945,
FRN,France,2.0,2.0,1946,
FRN,France,2.0,2.0,1947,
FRN,France,2.0,2.0,1948,
FRN,France,2.0,2.0,1949,
FRN,France,2.0,2.0,1950,
FRN,France,2.0,2.0,1951,
FRN,France,2.0,2.0,1952,
FRN,France,2.0,2.0,1953,
FRN,France,2.0,2.0,1954,
FRN,France,2.0,2.0,1955,
FRN,France,2.0,2.0,1956,
FRN,France,2.0,2.0,1957,
FRN,France,2.0,2.0,1958,
FRN,France,2.0,2.0,1959,
FRN,France,2.0,2.0,1960,6824.1
FRN,France,2.0,2.0,1961,7174.9
FRN,France,2.0,2.0,1962,7311.5
FRN,France,2.0,2.0,1963,8023.7
FRN,France,2.0,2.0,1964,8917.8
FRN,France,2.0,2.0,1965,9973.9
FRN,France,2.0,2.0,1966,10842.1
FRN,France,2.0,2.0,1967,11312.3
FRN,France,2.0,2.0,1968,12638.2
FRN,France,2.0,2.0,1969,15216.1
FRN,France,2.0,2.0,1970,18012.5
FRN,France,2.0,2.0,1971,20720.2
FRN,France,2.0,2.0,1972,26341.9
FRN,France,2.0,2.0,1973,36500.7
FRN,France,2.0,2.0,1974,46076.4
FRN,France,2.0,2.0,1975,52904.5
FRN,France,2.0,2.0,1976,56915.3
FRN,France,2.0,2.0,1977,64729.4
FRN,France,2.0,2.0,1978,79058.7
FRN,France,2.0,2.0,1979,100267.1
FRN,France,2.0,2.0,1980,115559.2
FRN,France,2.0,2.0,1981,105999.8
FRN,France,2.0,2.0,1982,96252.7
FRN,France,2.0,2.0,1983,94500.6
FRN,France,2.0,2.0,1984,97126.7
FRN,France,2.0,2.0,1985,101216.9
FRN,France,2.0,2.0,1986,124304.1
FRN,France,2.0,2.0,1987,147499.9
FRN,France,2.0,2.0,1988,167608.386282504
FRN,France,2.0,2.0,1989,178341.575891351
FRN,France,2.0,2.0,1990,215131.784302047
FRN,France,2.0,2.0,1991,215779.00339828
FRN,France,2.0,2.0,1992,235241.771754834
FRN,France,2.0,2.0,1993,215715.97965813198
FRN,France,2.0,2.0,1994,239142.95874747302
FRN,France,2.0,2.0,1995,287688.844015472
FRN,France,2.0,2.0,1996,285784.744225747
FRN,France,2.0,2.0,1997,292944.469563454
FRN,France,2.0,2.0,1998,303916.988474869
FRN,France,2.0,2.0,1999,323857.053534978
FRN,France,2.0,2.0,2000,323504.112676488
FRN,France,2.0,2.0,2001,322905.1047
FRN,France,2.0,2.0,2002,331121.5389
FRN,France,2.0,2.0,2003,392081.50299999997
FRN,France,2.0,2.0,2004,451752.1862
FRN,France,2.0,2.0,2005,462876.7488
FRN,France,2.0,2.0,2006,495530.672
FRN,France,2.0,2.0,2007,559542.8316
FRN,France,2.0,2.0,2008,617060.2262
FRN,France,2.0,2.0,2009,484913.6759
FRN,France,2.0,2.0,2010,512743.6459
FRN,France,2.0,2.0,2011,584795.9763
FRN,France,2.0,2.0,2012,556794.2529
FRN,France,2.0,2.0,2013,569234.2024
FRN,France,2.0,2.0,2014,569653.775
GDR,German Democratic Republic,,,1870,
GDR,German Democratic Republic,,,1871,
GDR,German Democratic Republic,,,1872,
GDR,German Democratic Republic,,,1873,
GDR,German Democratic Republic,,,1874,
GDR,German Democratic Republic,,,1875,
GDR,German Democratic Republic,,,1876,
GDR,German Democratic Republic,,,1877,
GDR,German Democratic Republic,,,1878,
GDR,German Democratic Republic,,,1879,
GDR,German Democratic Republic,,,1880,
GDR,German Democratic Republic,,,1881,
GDR,German Democratic Republic,,,1882,
GDR,German Democratic Republic,,,1883,
GDR,German Democratic Republic,,,1884,
GDR,German Democratic Republic,,,1885,
GDR,German Democratic Republic,,,1886,
GDR,German Democratic Republic,,,1887,
GDR,German Democratic Republic,,,1888,
GDR,German Democratic Republic,,,1889,
GDR,German Democratic Republic,,,1890,
GDR,German Democratic Republic,,,1891,
GDR,German Democratic Republic,,,1892,
GDR,German Democratic Republic,,,1893,
GDR,German Democratic Republic,,,1894,
GDR,German Democratic Republic,,,1895,
GDR,German Democratic Republic,,,1896,
GDR,German Democratic Republic,,,1897,
GDR,German Democratic Republic,,,1898,
GDR,German Democratic Republic,,,1899,
GDR,German Democratic Republic,,,1900,
GDR,German Democratic Republic,,,1901,
GDR,German Democratic Republic,,,1902,
GDR,German Democratic Republic,,,1903,
GDR,German Democratic Republic,,,1904,
GDR,German Democratic Republic,,,1905,
GDR,German Democratic Republic,,,1906,
GDR,German Democratic Republic,,,1907,
GDR,German Democratic Republic,,,1908,
GDR,German Democratic Republic,,,1909,
GDR,German Democratic Republic,,,1910,
GDR,German Democratic Republic,,,1911,
GDR,German Democratic Republic,,,1912,
GDR,German Democratic Republic,,,1913,
GDR,German Democratic Republic,,,1914,
GDR,German Democratic Republic,,,1915,
GDR,German Democratic Republic,,,1916,
GDR,German Democratic Republic,,,1917,
GDR,German Democratic Republic,,,1918,
GDR,German Democratic Republic,,,1919,
GDR,German Democratic Republic,,,1920,
GDR,German Democratic Republic,,,1921,
GDR,German Democratic Republic,,,1922,
GDR,German Democratic Republic,,,1923,
GDR,German Democratic Republic,,,1924,
GDR,German Democratic Republic,,,1925,
GDR,German Democratic Republic,,,1926,
GDR,German Democratic Republic,,,1927,
GDR,German Democratic Republic,,,1928,
GDR,German Democratic Republic,,,1929,
GDR,German Democratic Republic,,,1930,
GDR,German Democratic Republic,,,1931,
GDR,German Democratic Republic,,,1932,
GDR,German Democratic Republic,,,1933,
GDR,German Democratic Republic,,,1934,
GDR,German Democratic Republic,,,1935,
GDR,German Democratic Republic,,,1936,
GDR,German Democratic Republic,,,1937,
GDR,German Democratic Republic,,,1938,
GDR,German Democratic Republic,,,1939,
GDR,German Democratic Republic,,,1940,
GDR,German Democratic Republic,,,1941,
GDR,German Democratic Republic,,,1942,
GDR,German Democratic Republic,,,1943,
GDR,German Democratic Republic,,,1944,
GDR,German Democratic Republic,,,1945,
GDR,German Democratic Republic,,,1946,
GDR,German Democratic Republic,,,1947,
GDR,German Democratic Republic,,,1948,
GDR,German Democratic Republic,,,1949,
GDR,German Democratic Republic,,,1950,
GDR,German Democratic Republic,,,1951,
GDR,German Democratic Republic,,,1952,
GDR,German Democratic Republic,,,1953,
GDR,German Democratic Republic,,,1954,
GDR,German Democratic Republic,,,1955,
GDR,German Democratic Republic,,,1956,
GDR,German Democratic Republic,,,1957,
GDR,German Democratic Republic,,,1958,
GDR,German Democratic Republic,,,1959,
GDR,German Democratic Republic,,,1960,
GDR,German Democratic Republic,,,1961,
GDR,German Democratic Republic,,,1962,
GDR,German Democratic Republic,,,1963,
GDR,German Democratic Republic,,,1964,
GDR,German Democratic Republic,,,1965,
GDR,German Democratic Republic,,,1966,
GDR,German Democratic Republic,,,1967,
GDR,German Democratic Republic,,,1968,
GDR,German Democratic Republic,,,1969,
GDR,German Democratic Republic,,,1970,
GDR,German Democratic Republic,,,1971,
GDR,German Democratic Republic,,,1972,
GDR,German Democratic Republic,,,1973,
GDR,German Democratic Republic,,,1974,
GDR,German Democratic Republic,,,1975,
GDR,German Democratic Republic,,,1976,
GDR,German Democratic Republic,,,1977,
GDR,German Democratic Republic,,,1978,
GDR,German Democratic Republic,,,1979,
GDR,German Democratic Republic,,,1980,
GDR,German Democratic Republic,,,1981,
GDR,German Democratic Republic,,,1982,
GDR,German Democratic Republic,,,1983,
GDR,German Democratic Republic,,,1984,
GDR,German Democratic Republic,,,1985,
GDR,German Democratic Republic,,,1986,
GDR,German Democratic Republic,,,1987,
GDR,German Democratic Republic,,,1988,
GDR,German Democratic Republic,,,1989,
GDR,German Democratic Republic,,,1990,
GDR,German Democratic Republic,,,1991,
GDR,German Democratic Republic,,,1992,
GDR,German Democratic Republic,,,1993,
GDR,German Democratic Republic,,,1994,
GDR,German Democratic Republic,,,1995,
GDR,German Democratic Republic,,,1996,
GDR,German Democratic Republic,,,1997,
GDR,German Democratic Republic,,,1998,
GDR,German Democratic Republic,,,1999,
GDR,German Democratic Republic,,,2000,
GDR,German Democratic Republic,,,2001,
GDR,German Democratic Republic,,,2002,
GDR,German Democratic Republic,,,2003,
GDR,German Democratic Republic,,,2004,
GDR,German Democratic Republic,,,2005,
GDR,German Democratic Republic,,,2006,
GDR,German Democratic Republic,,,2007,
GDR,German Democratic Republic,,,2008,
GDR,German Democratic Republic,,,2009,
GDR,German Democratic Republic,,,2010,
GDR,German Democratic Republic,,,2011,
GDR,German Democratic Republic,,,2012,
GDR,German Democratic Republic,,,2013,
GDR,German Democratic Republic,,,2014,
GDR,German Democratic Republic,,2.2,1870,
GDR,German Democratic Republic,,2.2,1871,
GDR,German Democratic Republic,,2.2,1872,
GDR,German Democratic Republic,,2.2,1873,
GDR,German Democratic Republic,,2.2,1874,
GDR,German Democratic Republic,,2.2,1875,
GDR,German Democratic Republic,,2.2,1876,
GDR,German Democratic Republic,,2.2,1877,
GDR,German Democratic Republic,,2.2,1878,
GDR,German Democratic Republic,,2.2,1879,
GDR,German Democratic Republic,,2.2,1880,
GDR,German Democratic Republic,,2.2,1881,
GDR,German Democratic Republic,,2.2,1882,
GDR,German Democratic Republic,,2.2,1883,
GDR,German Democratic Republic,,2.2,1884,
GDR,German Democratic Republic,,2.2,1885,
GDR,German Democratic Republic,,2.2,1886,
GDR,German Democratic Republic,,2.2,1887,
GDR,German Democratic Republic,,2.2,1888,
GDR,German Democratic Republic,,2.2,1889,
GDR,German Democratic Republic,,2.2,1890,
GDR,German Democratic Republic,,2.2,1891,
GDR,German Democratic Republic,,2.2,1892,
GDR,German Democratic Republic,,2.2,1893,
GDR,German Democratic Republic,,2.2,1894,
GDR,German Democratic Republic,,2.2,1895,
GDR,German Democratic Republic,,2.2,1896,
GDR,German Democratic Republic,,2.2,1897,
GDR,German Democratic Republic,,2.2,1898,
GDR,German Democratic Republic,,2.2,1899,
GDR,German Democratic Republic,,2.2,1900,
GDR,German Democratic Republic,,2.2,1901,
GDR,German Democratic Republic,,2.2,1902,
GDR,German Democratic Republic,,2.2,1903,
GDR,German Democratic Republic,,2.2,1904,
GDR,German Democratic Republic,,2.2,1905,
GDR,German Democratic Republic,,2.2,1906,
GDR,German Democratic Republic,,2.2,1907,
GDR,German Democratic Republic,,2.2,1908,
GDR,German Democratic Republic,,2.2,1909,
GDR,German Democratic Republic,,2.2,1910,
GDR,German Democratic Republic,,2.2,1911,
GDR,German Democratic Republic,,2.2,1912,
GDR,German Democratic Republic,,2.2,1913,
GDR,German Democratic Republic,,2.2,1914,
GDR,German Democratic Republic,,2.2,1915,
GDR,German Democratic Republic,,2.2,1916,
GDR,German Democratic Republic,,2.2,1917,
GDR,German Democratic Republic,,2.2,1918,
GDR,German Democratic Republic,,2.2,1919,
GDR,German Democratic Republic,,2.2,1920,
GDR,German Democratic Republic,,2.2,1921,
GDR,German Democratic Republic,,2.2,1922,
GDR,German Democratic Republic,,2.2,1923,
GDR,German Democratic Republic,,2.2,1924,
GDR,German Democratic Republic,,2.2,1925,
GDR,German Democratic Republic,,2.2,1926,
GDR,German Democratic Republic,,2.2,1927,
GDR,German Democratic Republic,,2.2,1928,
GDR,German Democratic Republic,,2.2,1929,
GDR,German Democratic Republic,,2.2,1930,
GDR,German Democratic Republic,,2.2,1931,
GDR,German Democratic Republic,,2.2,1932,
GDR,German Democratic Republic,,2.2,1933,
GDR,German Democratic Republic,,2.2,1934,
GDR,German Democratic Republic,,2.2,1935,
GDR,German Democratic Republic,,2.2,1936,
GDR,German Democratic Republic,,2.2,1937,
GDR,German Democratic Republic,,2.2,1938,
GDR,German Democratic Republic,,2.2,1939,
GDR,German Democratic Republic,,2.2,1940,
GDR,German Democratic Republic,,2.2,1941,
GDR,German Democratic Republic,,2.2,1942,
GDR,German Democratic Republic,,2.2,1943,
GDR,German Democratic Republic,,2.2,1944,
GDR,German Democratic Republic,,2.2,1945,
GDR,German Democratic Republic,,2.2,1946,
GDR,German Democratic Republic,,2.2,1947,
GDR,German Democratic Republic,,2.2,1948,
GDR,German Democratic Republic,,2.2,1949,
GDR,German Democratic Republic,,2.2,1950,
GDR,German Democratic Republic,,2.2,1951,
GDR,German Democratic Republic,,2.2,1952,
GDR,German Democratic Republic,,2.2,1953,
GDR,German Democratic Republic,,2.2,1954,
GDR,German Democratic Republic,,2.2,1955,
GDR,German Democratic Republic,,2.2,1956,
GDR,German Democratic Republic,,2.2,1957,
GDR,German Democratic Republic,,2.2,1958,
GDR,German Democratic Republic,,2.2,1959,
GDR,German Democratic Republic,,2.2,1960,
GDR,German Democratic Republic,,2.2,1961,
GDR,German Democratic Republic,,2.2,1962,
GDR,German Democratic Republic,,2.2,1963,
GDR,German Democratic Republic,,2.2,1964,
GDR,German Democratic Republic,,2.2,1965,
GDR,German Democratic Republic,,2.2,1966,
GDR,German Democratic Republic,,2.2,1967,
GDR,German Democratic Republic,,2.2,1968,
GDR,German Democratic Republic,,2.2,1969,
GDR,German Democratic Republic,,2.2,1970,
GDR,German Democratic Republic,,2.2,1971,
GDR,German Democratic Republic,,2.2,1972,
GDR,German Democratic Republic,,2.2,1973,
GDR,German Democratic Republic,,2.2,1974,
GDR,German Democratic Republic,,2.2,1975,
GDR,German Democratic Republic,,2.2,1976,
GDR,German Democratic Republic,,2.2,1977,
GDR,German Democratic Republic,,2.2,1978,
GDR,German Democratic Republic,,2.2,1979,
GDR,German Democratic Republic,,2.2,1980,
GDR,German Democratic Republic,,2.2,1981,
GDR,German Democratic Republic,,2.2,1982,
GDR,German Democratic Republic,,2.2,1983,
GDR,German Democratic Republic,,2.2,1984,
GDR,German Democratic Republic,,2.2,1985,
GDR,German Democratic Republic,,2.2,1986,
GDR,German Democratic Republic,,2.2,1987,
GDR,German Democratic Republic,,2.2,1988,
GDR,German Democratic Republic,,2.2,1989,
GDR,German Democratic Republic,,2.2,1990,
GDR,German Democratic Republic,,2.2,1991,
GDR,German Democratic Republic,,2.2,1992,
GDR,German Democratic Republic,,2.2,1993,
GDR,German Democratic Republic,,2.2,1994,
GDR,German Democratic Republic,,2.2,1995,
GDR,German Democratic Republic,,2.2,1996,
GDR,German Democratic Republic,,2.2,1997,
GDR,German Democratic Republic,,2.2,1998,
GDR,German Democratic Republic,,2.2,1999,
GDR,German Democratic Republic,,2.2,2000,
GDR,German Democratic Republic,,2.2,2001,
GDR,German Democratic Republic,,2.2,2002,
GDR,German Democratic Republic,,2.2,2003,
GDR,German Democratic Republic,,2.2,2004,
GDR,German Democratic Republic,,2.2,2005,
GDR,German Democratic Republic,,2.2,2006,
GDR,German Democratic Republic,,2.2,2007,
GDR,German Democratic Republic,,2.2,2008,
GDR,German Democratic Republic,,2.2,2009,
GDR,German Democratic Republic,,2.2,2010,
GDR,German Democratic Republic,,2.2,2011,
GDR,German Democratic Republic,,2.2,2012,
GDR,German Democratic Republic,,2.2,2013,
GDR,German Democratic Republic,,2.2,2014,
GDR,German Democratic Republic,1.0,1.0,1870,
GDR,German Democratic Republic,1.0,1.0,1871,
GDR,German Democratic Republic,1.0,1.0,1872,
GDR,German Democratic Republic,1.0,1.0,1873,
GDR,German Democratic Republic,1.0,1.0,1874,
GDR,German Democratic Republic,1.0,1.0,1875,
