country_code,country,source1,source2,variable,imports
CZR,Czech Republic,2.0,2.0,1940,
CZR,Czech Republic,2.0,2.0,1941,
CZR,Czech Republic,2.0,2.0,1942,
CZR,Czech Republic,2.0,2.0,1943,
CZR,Czech Republic,2.0,2.0,1944,
CZR,Czech Republic,2.0,2.0,1945,
CZR,Czech Republic,2.0,2.0,1946,
CZR,Czech Republic,2.0,2.0,1947,
CZR,Czech Republic,2.0,2.0,1948,
CZR,Czech Republic,2.0,2.0,1949,
CZR,Czech Republic,2.0,2.0,1950,
CZR,Czech Republic,2.0,2.0,1951,
CZR,Czech Republic,2.0,2.0,1952,
CZR,Czech Republic,2.0,2.0,1953,
CZR,Czech Republic,2.0,2.0,1954,
CZR,Czech Republic,2.0,2.0,1955,
CZR,Czech Republic,2.0,2.0,1956,
CZR,Czech Republic,2.0,2.0,1957,
CZR,Czech Republic,2.0,2.0,1958,
CZR,Czech Republic,2.0,2.0,1959,
CZR,Czech Republic,2.0,2.0,1960,
CZR,Czech Republic,2.0,2.0,1961,
CZR,Czech Republic,2.0,2.0,1962,
CZR,Czech Republic,2.0,2.0,1963,
CZR,Czech Republic,2.0,2.0,1964,
CZR,Czech Republic,2.0,2.0,1965,
CZR,Czech Republic,2.0,2.0,1966,
CZR,Czech Republic,2.0,2.0,1967,
CZR,Czech Republic,2.0,2.0,1968,
CZR,Czech Republic,2.0,2.0,1969,
CZR,Czech Republic,2.0,2.0,1970,
CZR,Czech Republic,2.0,2.0,1971,
CZR,Czech Republic,2.0,2.0,1972,
CZR,Czech Republic,2.0,2.0,1973,
CZR,Czech Republic,2.0,2.0,1974,
CZR,Czech Republic,2.0,2.0,1975,
CZR,Czech Republic,2.0,2.0,1976,
CZR,Czech Republic,2.0,2.0,1977,
CZR,Czech Republic,2.0,2.0,1978,
CZR,Czech Republic,2.0,2.0,1979,
CZR,Czech Republic,2.0,2.0,1980,
CZR,Czech Republic,2.0,2.0,1981,
CZR,Czech Republic,2.0,2.0,1982,
CZR,Czech Republic,2.0,2.0,1983,
CZR,Czech Republic,2.0,2.0,1984,
CZR,Czech Republic,2.0,2.0,1985,
CZR,Czech Republic,2.0,2.0,1986,
CZR,Czech Republic,2.0,2.0,1987,
CZR,Czech Republic,2.0,2.0,1988,
CZR,Czech Republic,2.0,2.0,1989,
CZR,Czech Republic,2.0,2.0,1990,
CZR,Czech Republic,2.0,2.0,1991,
CZR,Czech Republic,2.0,2.0,1992,
CZR,Czech Republic,2.0,2.0,1993,13805.342274943701
CZR,Czech Republic,2.0,2.0,1994,16325.0231741933
CZR,Czech Republic,2.0,2.0,1995,22973.176844935602
CZR,Czech Republic,2.0,2.0,1996,30704.854832406803
CZR,Czech Republic,2.0,2.0,1997,29719.0323532744
CZR,Czech Republic,2.0,2.0,1998,31777.3556716308
CZR,Czech Republic,2.0,2.0,1999,31148.321507325498
CZR,Czech Republic,2.0,2.0,2000,34808.2950096217
CZR,Czech Republic,2.0,2.0,2001,39324.2484169432
CZR,Czech Republic,2.0,2.0,2002,43941.9825097969
CZR,Czech Republic,2.0,2.0,2003,56128.115140557995
CZR,Czech Republic,2.0,2.0,2004,68170.5886695902
CZR,Czech Republic,2.0,2.0,2005,76506.4617033182
CZR,Czech Republic,2.0,2.0,2006,93342.8863
CZR,Czech Republic,2.0,2.0,2007,118456.6319
CZR,Czech Republic,2.0,2.0,2008,142245.5538
CZR,Czech Republic,2.0,2.0,2009,105245.1712
CZR,Czech Republic,2.0,2.0,2010,125905.5568
CZR,Czech Republic,2.0,2.0,2011,151343.527
CZR,Czech Republic,2.0,2.0,2012,140893.59
CZR,Czech Republic,2.0,2.0,2013,143747.7495
CZR,Czech Republic,2.0,2.0,2014,151649.4212
DEN,Denmark,1.0,1.0,1870,91.57894897460942
DEN,Denmark,1.0,1.0,1871,103.15789794921899
DEN,Denmark,1.0,1.0,1872,52.9100532531738
DEN,Denmark,1.0,1.0,1873,52.533332824707
DEN,Denmark,1.0,1.0,1874,62.4900016784668
DEN,Denmark,1.0,1.0,1875,31.0200004577637
DEN,Denmark,1.0,1.0,1876,61.3400001525879
DEN,Denmark,1.0,1.0,1877,60.4000015258789
DEN,Denmark,1.0,1.0,1878,51.0200004577637
DEN,Denmark,1.0,1.0,1879,53.33000183105471
DEN,Denmark,1.0,1.0,1880,60.939998626709006
DEN,Denmark,1.0,1.0,1881,65.7099990844727
DEN,Denmark,1.0,1.0,1882,67.84999847412111
DEN,Denmark,1.0,1.0,1883,77.30999755859379
DEN,Denmark,1.0,1.0,1884,73.4800033569336
DEN,Denmark,1.0,1.0,1885,58.0729179382324
DEN,Denmark,1.0,1.0,1886,49.604221343994105
DEN,Denmark,1.0,1.0,1887,57.7023506164551
DEN,Denmark,1.0,1.0,1888,64.814811706543
DEN,Denmark,1.0,1.0,1889,70.71240234375
DEN,Denmark,1.0,1.0,1890,69.9738922119141
DEN,Denmark,1.0,1.0,1891,76.363639831543
DEN,Denmark,1.0,1.0,1892,73.2984313964844
DEN,Denmark,1.0,1.0,1893,75.3315658569336
DEN,Denmark,1.0,1.0,1894,81.0026397705078
DEN,Denmark,1.0,1.0,1895,97.3366317749023
DEN,Denmark,1.0,1.0,1896,85.06666564941409
DEN,Denmark,1.0,1.0,1897,86.0158309936523
DEN,Denmark,1.0,1.0,1898,96.3254623413086
DEN,Denmark,1.0,1.0,1899,104.43864440918001
DEN,Denmark,1.0,1.0,1900,136.477462768555
DEN,Denmark,1.0,1.0,1901,103.65534973144501
DEN,Denmark,1.0,1.0,1902,114.21052551269501
DEN,Denmark,1.0,1.0,1903,116.535430908203
DEN,Denmark,1.0,1.0,1904,123.28042602539101
DEN,Denmark,1.0,1.0,1905,166.45080566406202
DEN,Denmark,1.0,1.0,1906,149.865951538086
DEN,Denmark,1.0,1.0,1907,159.840423583984
DEN,Denmark,1.0,1.0,1908,146.15383911132798
DEN,Denmark,1.0,1.0,1909,151.199996948242
DEN,Denmark,1.0,1.0,1910,176.225006103516
DEN,Denmark,1.0,1.0,1911,170.21858215332
DEN,Denmark,1.0,1.0,1912,202.465759277344
DEN,Denmark,1.0,1.0,1913,229.205123901367
DEN,Denmark,1.0,1.0,1914,221.0
DEN,Denmark,1.0,1.0,1915,321.5
DEN,Denmark,1.0,1.0,1916,359.047607421875
DEN,Denmark,1.0,1.0,1917,286.19049072265597
DEN,Denmark,1.0,1.0,1918,250.0
DEN,Denmark,1.0,1.0,1919,681.450012207031
DEN,Denmark,1.0,1.0,1920,511.113586425781
DEN,Denmark,1.0,1.0,1921,454.959777832031
DEN,Denmark,1.0,1.0,1922,325.303741455078
DEN,Denmark,1.0,1.0,1923,372.975341796875
DEN,Denmark,1.0,1.0,1924,395.652160644531
DEN,Denmark,1.0,1.0,1925,439.945892333984
DEN,Denmark,1.0,1.0,1926,401.985107421875
DEN,Denmark,1.0,1.0,1927,443.200012207031
DEN,Denmark,1.0,1.0,1928,465.951751708984
DEN,Denmark,1.0,1.0,1929,479.679138183594
DEN,Denmark,1.0,1.0,1930,462.769653320312
DEN,Denmark,1.0,1.0,1931,372.115173339844
DEN,Denmark,1.0,1.0,1932,214.877593994141
DEN,Denmark,1.0,1.0,1933,241.603057861328
DEN,Denmark,1.0,1.0,1934,309.610992431641
DEN,Denmark,1.0,1.0,1935,292.0
DEN,Denmark,1.0,1.0,1936,327.312774658203
DEN,Denmark,1.0,1.0,1937,367.10525512695295
DEN,Denmark,1.0,1.0,1938,354.0
DEN,Denmark,1.0,1.0,1939,379.5
DEN,Denmark,1.0,1.0,1940,266.34429931640597
DEN,Denmark,1.0,1.0,1941,
DEN,Denmark,1.0,1.0,1942,
DEN,Denmark,1.0,1.0,1943,
DEN,Denmark,1.0,1.0,1944,
DEN,Denmark,1.0,1.0,1945,145.0
DEN,Denmark,1.0,1.0,1946,593.0
DEN,Denmark,1.0,1.0,1947,643.9000244140619
DEN,Denmark,1.0,1.0,1948,709.0
DEN,Denmark,1.0,1.0,1949,801.0
DEN,Denmark,1.0,1.0,1950,846.0
DEN,Denmark,1.0,1.0,1951,1006.0
DEN,Denmark,1.0,1.0,1952,956.0
DEN,Denmark,1.0,1.0,1953,994.0
DEN,Denmark,1.0,1.0,1954,1166.0
DEN,Denmark,1.0,1.0,1955,1176.0
DEN,Denmark,1.0,1.0,1956,1308.0
DEN,Denmark,1.0,1.0,1957,1356.0
DEN,Denmark,1.0,1.0,1958,1345.0
DEN,Denmark,1.0,1.0,1959,1599.0
DEN,Denmark,1.0,1.0,1960,
DEN,Denmark,1.0,1.0,1961,
DEN,Denmark,1.0,1.0,1962,
DEN,Denmark,1.0,1.0,1963,
DEN,Denmark,1.0,1.0,1964,
DEN,Denmark,1.0,1.0,1965,
DEN,Denmark,1.0,1.0,1966,
DEN,Denmark,1.0,1.0,1967,
DEN,Denmark,1.0,1.0,1968,
DEN,Denmark,1.0,1.0,1969,
DEN,Denmark,1.0,1.0,1970,
DEN,Denmark,1.0,1.0,1971,
DEN,Denmark,1.0,1.0,1972,
DEN,Denmark,1.0,1.0,1973,
DEN,Denmark,1.0,1.0,1974,
DEN,Denmark,1.0,1.0,1975,
DEN,Denmark,1.0,1.0,1976,
DEN,Denmark,1.0,1.0,1977,
DEN,Denmark,1.0,1.0,1978,
DEN,Denmark,1.0,1.0,1979,
DEN,Denmark,1.0,1.0,1980,
DEN,Denmark,1.0,1.0,1981,
DEN,Denmark,1.0,1.0,1982,
DEN,Denmark,1.0,1.0,1983,
DEN,Denmark,1.0,1.0,1984,
DEN,Denmark,1.0,1.0,1985,
DEN,Denmark,1.0,1.0,1986,
DEN,Denmark,1.0,1.0,1987,
DEN,Denmark,1.0,1.0,1988,
DEN,Denmark,1.0,1.0,1989,
DEN,Denmark,1.0,1.0,1990,
DEN,Denmark,1.0,1.0,1991,
DEN,Denmark,1.0,1.0,1992,
DEN,Denmark,1.0,1.0,1993,
DEN,Denmark,1.0,1.0,1994,
DEN,Denmark,1.0,1.0,1995,
DEN,Denmark,1.0,1.0,1996,
DEN,Denmark,1.0,1.0,1997,
DEN,Denmark,1.0,1.0,1998,
DEN,Denmark,1.0,1.0,1999,
DEN,Denmark,1.0,1.0,2000,
DEN,Denmark,1.0,1.0,2001,
DEN,Denmark,1.0,1.0,2002,
DEN,Denmark,1.0,1.0,2003,
DEN,Denmark,1.0,1.0,2004,
DEN,Denmark,1.0,1.0,2005,
DEN,Denmark,1.0,1.0,2006,
DEN,Denmark,1.0,1.0,2007,
DEN,Denmark,1.0,1.0,2008,
DEN,Denmark,1.0,1.0,2009,
DEN,Denmark,1.0,1.0,2010,
DEN,Denmark,1.0,1.0,2011,
DEN,Denmark,1.0,1.0,2012,
DEN,Denmark,1.0,1.0,2013,
DEN,Denmark,1.0,1.0,2014,
DEN,Denmark,2.0,2.0,1870,
DEN,Denmark,2.0,2.0,1871,
DEN,Denmark,2.0,2.0,1872,
DEN,Denmark,2.0,2.0,1873,
DEN,Denmark,2.0,2.0,1874,
DEN,Denmark,2.0,2.0,1875,
DEN,Denmark,2.0,2.0,1876,
DEN,Denmark,2.0,2.0,1877,
DEN,Denmark,2.0,2.0,1878,
DEN,Denmark,2.0,2.0,1879,
DEN,Denmark,2.0,2.0,1880,
DEN,Denmark,2.0,2.0,1881,
DEN,Denmark,2.0,2.0,1882,
DEN,Denmark,2.0,2.0,1883,
DEN,Denmark,2.0,2.0,1884,
DEN,Denmark,2.0,2.0,1885,
DEN,Denmark,2.0,2.0,1886,
DEN,Denmark,2.0,2.0,1887,
DEN,Denmark,2.0,2.0,1888,
DEN,Denmark,2.0,2.0,1889,
DEN,Denmark,2.0,2.0,1890,
DEN,Denmark,2.0,2.0,1891,
DEN,Denmark,2.0,2.0,1892,
DEN,Denmark,2.0,2.0,1893,
DEN,Denmark,2.0,2.0,1894,
DEN,Denmark,2.0,2.0,1895,
DEN,Denmark,2.0,2.0,1896,
DEN,Denmark,2.0,2.0,1897,
DEN,Denmark,2.0,2.0,1898,
DEN,Denmark,2.0,2.0,1899,
DEN,Denmark,2.0,2.0,1900,
DEN,Denmark,2.0,2.0,1901,
DEN,Denmark,2.0,2.0,1902,
DEN,Denmark,2.0,2.0,1903,
DEN,Denmark,2.0,2.0,1904,
DEN,Denmark,2.0,2.0,1905,
DEN,Denmark,2.0,2.0,1906,
DEN,Denmark,2.0,2.0,1907,
DEN,Denmark,2.0,2.0,1908,
DEN,Denmark,2.0,2.0,1909,
DEN,Denmark,2.0,2.0,1910,
DEN,Denmark,2.0,2.0,1911,
DEN,Denmark,2.0,2.0,1912,
DEN,Denmark,2.0,2.0,1913,
DEN,Denmark,2.0,2.0,1914,
DEN,Denmark,2.0,2.0,1915,
DEN,Denmark,2.0,2.0,1916,
DEN,Denmark,2.0,2.0,1917,
DEN,Denmark,2.0,2.0,1918,
DEN,Denmark,2.0,2.0,1919,
DEN,Denmark,2.0,2.0,1920,
DEN,Denmark,2.0,2.0,1921,
DEN,Denmark,2.0,2.0,1922,
DEN,Denmark,2.0,2.0,1923,
DEN,Denmark,2.0,2.0,1924,
DEN,Denmark,2.0,2.0,1925,
DEN,Denmark,2.0,2.0,1926,
DEN,Denmark,2.0,2.0,1927,
DEN,Denmark,2.0,2.0,1928,
DEN,Denmark,2.0,2.0,1929,
DEN,Denmark,2.0,2.0,1930,
DEN,Denmark,2.0,2.0,1931,
DEN,Denmark,2.0,2.0,1932,
DEN,Denmark,2.0,2.0,1933,
DEN,Denmark,2.0,2.0,1934,
DEN,Denmark,2.0,2.0,1935,
DEN,Denmark,2.0,2.0,1936,
DEN,Denmark,2.0,2.0,1937,
DEN,Denmark,2.0,2.0,1938,
DEN,Denmark,2.0,2.0,1939,
DEN,Denmark,2.0,2.0,1940,
DEN,Denmark,2.0,2.0,1941,
DEN,Denmark,2.0,2.0,1942,
DEN,Denmark,2.0,2.0,1943,
DEN,Denmark,2.0,2.0,1944,
DEN,Denmark,2.0,2.0,1945,
DEN,Denmark,2.0,2.0,1946,
DEN,Denmark,2.0,2.0,1947,
DEN,Denmark,2.0,2.0,1948,
DEN,Denmark,2.0,2.0,1949,
DEN,Denmark,2.0,2.0,1950,
DEN,Denmark,2.0,2.0,1951,
DEN,Denmark,2.0,2.0,1952,
DEN,Denmark,2.0,2.0,1953,
DEN,Denmark,2.0,2.0,1954,
DEN,Denmark,2.0,2.0,1955,
DEN,Denmark,2.0,2.0,1956,
DEN,Denmark,2.0,2.0,1957,
DEN,Denmark,2.0,2.0,1958,
DEN,Denmark,2.0,2.0,1959,
DEN,Denmark,2.0,2.0,1960,1797.6
DEN,Denmark,2.0,2.0,1961,1867.8
DEN,Denmark,2.0,2.0,1962,2125.6
DEN,Denmark,2.0,2.0,1963,2125.7
DEN,Denmark,2.0,2.0,1964,2609.9
DEN,Denmark,2.0,2.0,1965,2819.6
DEN,Denmark,2.0,2.0,1966,3000.6
DEN,Denmark,2.0,2.0,1967,3149.6
DEN,Denmark,2.0,2.0,1968,3221.3
DEN,Denmark,2.0,2.0,1969,3812.45
DEN,Denmark,2.0,2.0,1970,4404.29
DEN,Denmark,2.0,2.0,1971,4613.54
DEN,Denmark,2.0,2.0,1972,5051.51
DEN,Denmark,2.0,2.0,1973,7791.08
DEN,Denmark,2.0,2.0,1974,9876.81
DEN,Denmark,2.0,2.0,1975,10367.35
DEN,Denmark,2.0,2.0,1976,12421.39
DEN,Denmark,2.0,2.0,1977,13236.8
DEN,Denmark,2.0,2.0,1978,14814.72
DEN,Denmark,2.0,2.0,1979,18407.24
DEN,Denmark,2.0,2.0,1980,19409.69
DEN,Denmark,2.0,2.0,1981,17565.24
DEN,Denmark,2.0,2.0,1982,16690.78
DEN,Denmark,2.0,2.0,1983,16265.72
DEN,Denmark,2.0,2.0,1984,16607.35
DEN,Denmark,2.0,2.0,1985,18222.65
DEN,Denmark,2.0,2.0,1986,22844.11
DEN,Denmark,2.0,2.0,1987,25442.39
DEN,Denmark,2.0,2.0,1988,26194.45
DEN,Denmark,2.0,2.0,1989,26297.166199104
DEN,Denmark,2.0,2.0,1990,31371.700695209598
DEN,Denmark,2.0,2.0,1991,31906.4212886366
DEN,Denmark,2.0,2.0,1992,35216.6175327236
DEN,Denmark,2.0,2.0,1993,29508.3076941268
DEN,Denmark,2.0,2.0,1994,33928.844817919104
DEN,Denmark,2.0,2.0,1995,42230.3715691583
DEN,Denmark,2.0,2.0,1996,40936.745110877404
DEN,Denmark,2.0,2.0,1997,44469.90595116861
DEN,Denmark,2.0,2.0,1998,45900.832285369695
DEN,Denmark,2.0,2.0,1999,44610.057
DEN,Denmark,2.0,2.0,2000,45530.02355133
DEN,Denmark,2.0,2.0,2001,44270.909941254904
DEN,Denmark,2.0,2.0,2002,48644.2817171869
DEN,Denmark,2.0,2.0,2003,56299.376309895895
DEN,Denmark,2.0,2.0,2004,66737.00855219191
DEN,Denmark,2.0,2.0,2005,75434.6451756901
DEN,Denmark,2.0,2.0,2006,85557.1674639575
DEN,Denmark,2.0,2.0,2007,98106.8734
DEN,Denmark,2.0,2.0,2008,109456.8506
DEN,Denmark,2.0,2.0,2009,83037.664
DEN,Denmark,2.0,2.0,2010,80993.0207
DEN,Denmark,2.0,2.0,2011,94147.8087
DEN,Denmark,2.0,2.0,2012,90562.4247
DEN,Denmark,2.0,2.0,2013,94089.9455
DEN,Denmark,2.0,2.0,2014,95356.6143
FRN,France,1.0,1.0,1870,575.702819824219
FRN,France,1.0,1.0,1871,674.2911376953119
FRN,France,1.0,1.0,1872,674.858215332031
FRN,France,1.0,1.0,1873,686.070007324219
FRN,France,1.0,1.0,1874,676.97998046875
FRN,France,1.0,1.0,1875,861.119995117188
FRN,France,1.0,1.0,1876,769.760009765625
FRN,France,1.0,1.0,1877,708.27001953125
FRN,France,1.0,1.0,1878,806.0
FRN,France,1.0,1.0,1879,886.869995117188
FRN,France,1.0,1.0,1880,971.400024414062
FRN,France,1.0,1.0,1881,938.630004882812
FRN,France,1.0,1.0,1882,930.599975585938
FRN,France,1.0,1.0,1883,927.219970703125
FRN,France,1.0,1.0,1884,838.2899780273441
FRN,France,1.0,1.0,1885,789.0599975585941
FRN,France,1.0,1.0,1886,810.7899780273441
FRN,France,1.0,1.0,1887,763.946899414062
FRN,France,1.0,1.0,1888,785.277221679688
FRN,France,1.0,1.0,1889,827.011474609375
FRN,France,1.0,1.0,1890,845.1428833007809
FRN,France,1.0,1.0,1891,906.4638671875
FRN,France,1.0,1.0,1892,800.7648315429691
FRN,France,1.0,1.0,1893,745.4545288085941
FRN,France,1.0,1.0,1894,741.811157226562
FRN,France,1.0,1.0,1895,658.914733886719
FRN,France,1.0,1.0,1896,734.8162231445309
FRN,France,1.0,1.0,1897,759.3090209960941
FRN,France,1.0,1.0,1898,853.4351196289059
FRN,France,1.0,1.0,1899,863.8623046875
FRN,France,1.0,1.0,1900,885.122436523438
FRN,France,1.0,1.0,1901,832.1904907226559
FRN,France,1.0,1.0,1902,840.152954101562
FRN,France,1.0,1.0,1903,914.6666870117191
FRN,France,1.0,1.0,1904,864.1074829101559
FRN,France,1.0,1.0,1905,1174.41857910156
FRN,France,1.0,1.0,1906,1094.7470703125
FRN,France,1.0,1.0,1907,1206.0078125
FRN,France,1.0,1.0,1908,1101.5625
FRN,France,1.0,1.0,1909,1212.81555175781
FRN,France,1.0,1.0,1910,1304.18176269531
FRN,France,1.0,1.0,1911,1557.1428222656198
FRN,France,1.0,1.0,1912,1595.1550292968802
FRN,France,1.0,1.0,1913,1624.22839355469
FRN,France,1.0,1.0,1914,1256.52600097656
FRN,France,1.0,1.0,1915,1981.68444824219
FRN,France,1.0,1.0,1916,3506.0302734375
FRN,France,1.0,1.0,1917,4780.36083984375
FRN,France,1.0,1.0,1918,3971.86596679688
FRN,France,1.0,1.0,1919,4897.93408203125
FRN,France,1.0,1.0,1920,3512.84765625
FRN,France,1.0,1.0,1921,1696.4885253906198
FRN,France,1.0,1.0,1922,1990.896484375
FRN,France,1.0,1.0,1923,1998.29724121094
FRN,France,1.0,1.0,1924,2104.2626953125
FRN,France,1.0,1.0,1925,2097.53540039062
FRN,France,1.0,1.0,1926,1933.55603027344
FRN,France,1.0,1.0,1927,2079.65795898438
FRN,France,1.0,1.0,1928,2103.3564453125
FRN,France,1.0,1.0,1929,2279.95776367188
FRN,France,1.0,1.0,1930,2054.47827148438
FRN,France,1.0,1.0,1931,1654.48840332031
FRN,France,1.0,1.0,1932,1170.73168945312
FRN,France,1.0,1.0,1933,1430.41857910156
FRN,France,1.0,1.0,1934,1517.24365234375
FRN,France,1.0,1.0,1935,1384.51379394531
FRN,France,1.0,1.0,1936,1553.80285644531
FRN,France,1.0,1.0,1937,1715.1237792968802
FRN,France,1.0,1.0,1938,1325.80236816406
FRN,France,1.0,1.0,1939,1121.37927246094
FRN,France,1.0,1.0,1940,1044.83471679688
FRN,France,1.0,1.0,1941,568.802734375
FRN,France,1.0,1.0,1942,592.0638427734381
FRN,France,1.0,1.0,1943,
FRN,France,1.0,1.0,1944,217.885818481445
FRN,France,1.0,1.0,1945,1271.85546875
FRN,France,1.0,1.0,1946,5912.8232421875
FRN,France,1.0,1.0,1947,8866.6142578125
FRN,France,1.0,1.0,1948,3200.0
FRN,France,1.0,1.0,1949,3000.0
FRN,France,1.0,1.0,1950,2760.0
FRN,France,1.0,1.0,1951,3990.0
FRN,France,1.0,1.0,1952,3930.0
FRN,France,1.0,1.0,1953,3560.0
FRN,France,1.0,1.0,1954,3770.0
FRN,France,1.0,1.0,1955,4280.0
FRN,France,1.0,1.0,1956,5110.0
FRN,France,1.0,1.0,1957,5670.0
FRN,France,1.0,1.0,1958,5170.0
FRN,France,1.0,1.0,1959,4740.0
FRN,France,1.0,1.0,1960,
FRN,France,1.0,1.0,1961,
FRN,France,1.0,1.0,1962,
FRN,France,1.0,1.0,1963,
FRN,France,1.0,1.0,1964,
FRN,France,1.0,1.0,1965,
FRN,France,1.0,1.0,1966,
FRN,France,1.0,1.0,1967,
FRN,France,1.0,1.0,1968,
FRN,France,1.0,1.0,1969,
FRN,France,1.0,1.0,1970,
FRN,France,1.0,1.0,1971,
FRN,France,1.0,1.0,1972,
FRN,France,1.0,1.0,1973,
FRN,France,1.0,1.0,1974,
FRN,France,1.0,1.0,1975,
FRN,France,1.0,1.0,1976,
FRN,France,1.0,1.0,1977,
FRN,France,1.0,1.0,1978,
FRN,France,1.0,1.0,1979,
FRN,France,1.0,1.0,1980,
FRN,France,1.0,1.0,1981,
FRN,France,1.0,1.0,1982,
FRN,France,1.0,1.0,1983,
FRN,France,1.0,1.0,1984,
FRN,France,1.0,1.0,1985,
FRN,France,1.0,1.0,1986,
FRN,France,1.0,1.0,1987,
FRN,France,1.0,1.0,1988,
FRN,France,1.0,1.0,1989,
FRN,France,1.0,1.0,1990,
FRN,France,1.0,1.0,1991,
FRN,France,1.0,1.0,1992,
FRN,France,1.0,1.0,1993,
FRN,France,1.0,1.0,1994,
FRN,France,1.0,1.0,1995,
FRN,France,1.0,1.0,1996,
FRN,France,1.0,1.0,1997,
FRN,France,1.0,1.0,1998,
FRN,France,1.0,1.0,1999,
FRN,France,1.0,1.0,2000,
FRN,France,1.0,1.0,2001,
FRN,France,1.0,1.0,2002,
FRN,France,1.0,1.0,2003,
FRN,France,1.0,1.0,2004,
FRN,France,1.0,1.0,2005,
FRN,France,1.0,1.0,2006,
FRN,France,1.0,1.0,2007,
FRN,France,1.0,1.0,2008,
FRN,France,1.0,1.0,2009,
FRN,France,1.0,1.0,2010,
FRN,France,1.0,1.0,2011,
FRN,France,1.0,1.0,2012,
FRN,France,1.0,1.0,2013,
FRN,France,1.0,1.0,2014,
FRN,France,2.0,2.0,1870,
FRN,France,2.0,2.0,1871,
FRN,France,2.0,2.0,1872,
FRN,France,2.0,2.0,1873,
FRN,France,2.0,2.0,1874,
FRN,France,2.0,2.0,1875,
FRN,France,2.0,2.0,1876,
FRN,France,2.0,2.0,1877,
FRN,France,2.0,2.0,1878,
FRN,France,2.0,2.0,1879,
FRN,France,2.0,2.0,1880,
FRN,France,2.0,2.0,1881,
FRN,France,2.0,2.0,1882,
FRN,France,2.0,2.0,1883,
FRN,France,2.0,2.0,1884,
FRN,France,2.0,2.0,1885,
FRN,France,2.0,2.0,1886,
FRN,France,2.0,2.0,1887,
FRN,France,2.0,2.0,1888,
FRN,France,2.0,2.0,1889,
FRN,France,2.0,2.0,1890,
FRN,France,2.0,2.0,1891,
FRN,France,2.0,2.0,1892,
FRN,France,2.0,2.0,1893,
FRN,France,2.0,2.0,1894,
FRN,France,2.0,2.0,1895,
FRN,France,2.0,2.0,1896,
FRN,France,2.0,2.0,1897,
FRN,France,2.0,2.0,1898,
FRN,France,2.0,2.0,1899,
FRN,France,2.0,2.0,1900,
FRN,France,2.0,2.0,1901,
FRN,France,2.0,2.0,1902,
FRN,France,2.0,2.0,1903,
FRN,France,2.0,2.0,1904,
FRN,France,2.0,2.0,1905,
FRN,France,2.0,2.0,1906,
FRN,France,2.0,2.0,1907,
FRN,France,2.0,2.0,1908,
FRN,France,2.0,2.0,1909,
FRN,France,2.0,2.0,1910,
FRN,France,2.0,2.0,1911,
FRN,France,2.0,2.0,1912,
FRN,France,2.0,2.0,1913,
FRN,France,2.0,2.0,1914,
FRN,France,2.0,2.0,1915,
FRN,France,2.0,2.0,1916,
FRN,France,2.0,2.0,1917,
FRN,France,2.0,2.0,1918,
FRN,France,2.0,2.0,1919,
FRN,France,2.0,2.0,1920,
FRN,France,2.0,2.0,1921,
FRN,France,2.0,2.0,1922,
FRN,France,2.0,2.0,1923,
FRN,France,2.0,2.0,1924,
FRN,France,2.0,2.0,1925,
FRN,France,2.0,2.0,1926,
FRN,France,2.0,2.0,1927,
FRN,France,2.0,2.0,1928,
FRN,France,2.0,2.0,1929,
FRN,France,2.0,2.0,1930,
FRN,France,2.0,2.0,1931,
FRN,France,2.0,2.0,1932,
FRN,France,2.0,2.0,1933,
FRN,France,2.0,2.0,1934,
FRN,France,2.0,2.0,1935,
FRN,France,2.0,2.0,1936,
FRN,France,2.0,2.0,1937,
FRN,France,2.0,2.0,1938,
FRN,France,2.0,2.0,1939,
FRN,France,2.0,2.0,1940,
FRN,France,2.0,2.0,1941,
FRN,France,2.0,2.0,1942,
FRN,France,2.0,2.0,1943,
FRN,France,2.0,2.0,1944,
FRN,France,2.0,2.0,1945,
FRN,France,2.0,2.0,1946,
FRN,France,2.0,2.0,1947,
FRN,France,2.0,2.0,1948,
FRN,France,2.0,2.0,1949,
FRN,France,2.0,2.0,1950,
FRN,France,2.0,2.0,1951,
FRN,France,2.0,2.0,1952,
FRN,France,2.0,2.0,1953,
FRN,France,2.0,2.0,1954,
FRN,France,2.0,2.0,1955,
FRN,France,2.0,2.0,1956,
FRN,France,2.0,2.0,1957,
FRN,France,2.0,2.0,1958,
FRN,France,2.0,2.0,1959,
FRN,France,2.0,2.0,1960,6154.3
FRN,France,2.0,2.0,1961,6568.7
FRN,France,2.0,2.0,1962,7402.9
FRN,France,2.0,2.0,1963,8607.9
FRN,France,2.0,2.0,1964,9975.7
FRN,France,2.0,2.0,1965,10251.5
FRN,France,2.0,2.0,1966,11833.5
FRN,France,2.0,2.0,1967,12362.4
FRN,France,2.0,2.0,1968,13945.2
FRN,France,2.0,2.0,1969,17459.9
FRN,France,2.0,2.0,1970,19086.9
FRN,France,2.0,2.0,1971,21236.9
FRN,France,2.0,2.0,1972,26958.7
FRN,France,2.0,2.0,1973,37665.7
FRN,France,2.0,2.0,1974,52845.2
FRN,France,2.0,2.0,1975,53919.2
FRN,France,2.0,2.0,1976,64311.1
FRN,France,2.0,2.0,1977,70416.6
FRN,France,2.0,2.0,1978,81690.2
FRN,France,2.0,2.0,1979,106893.3
FRN,France,2.0,2.0,1980,134751.3
